,carga_real,data_previsao,prevcarga,carga_prevista_final
255,14316,2024-01-20 10:30:00,13426.209,14328.873915088958
256,14310,2024-01-20 11:00:00,13525.94,14312.920623438169
257,14211,2024-01-20 11:30:00,13583.343,14354.598105693942
258,13999,2024-01-20 12:00:00,13549.797,14289.033853794866
259,13956,2024-01-20 12:30:00,13414.44,14118.60375988434
260,14134,2024-01-20 13:00:00,13365.512,14137.212851237555
261,14325,2024-01-20 13:30:00,13395.566,14280.679387667786
262,14490,2024-01-20 14:00:00,13421.193,14452.029816279213
263,14572,2024-01-20 14:30:00,13452.52,14620.197925048999
264,14579,2024-01-20 15:00:00,13472.439,14690.828246990475
265,14513,2024-01-20 15:30:00,13482.042,14709.596345809796
266,14372,2024-01-20 16:00:00,13460.806,14617.72347716868
267,14071,2024-01-20 16:30:00,13425.791,14469.895101013864
268,13458,2024-01-20 17:00:00,13340.487,14133.135246856233
269,13351,2024-01-20 17:30:00,13142.051,13524.175448171987
270,13685,2024-01-20 18:00:00,13446.218,13397.010558937754
271,13966,2024-01-20 18:30:00,14255.746,13685.466003315614
272,14073,2024-01-20 19:00:00,14575.765,13853.95176275055
273,14072,2024-01-20 19:30:00,14535.778,14072.511406330192
274,14013,2024-01-20 20:00:00,14518.537,14117.048880734701
275,14139,2024-01-20 20:30:00,14430.624,13964.455573923211
276,14444,2024-01-20 21:00:00,14424.762,14021.398182748306
277,14650,2024-01-20 21:30:00,14500.664,14358.628953800779
278,14715,2024-01-20 22:00:00,14535.872,14491.270574420467
279,14667,2024-01-20 22:30:00,14543.645,14525.430852977526
280,14520,2024-01-20 23:00:00,14496.877,14621.549109124224
281,14333,2024-01-20 23:30:00,14393.7295,14580.157595437538
282,14172,2024-01-21 00:30:00,13978.064,14237.134370670532
283,13998,2024-01-21 01:00:00,13811.241,14052.365249423157
284,13847,2024-01-21 01:30:00,13640.378,13884.784325625189
285,13687,2024-01-21 02:00:00,13488.209,13717.98317087546
286,13607,2024-01-21 02:30:00,13354.455,13576.003697367476
287,13482,2024-01-21 03:00:00,13217.996,13451.011452869194
288,13364,2024-01-21 03:30:00,13071.877,13346.387176685756
289,13265,2024-01-21 04:00:00,12951.858,13245.907018481546
290,13160,2024-01-21 04:30:00,12880.066,13180.71429773057
291,12739,2024-01-21 05:00:00,12593.824,12946.386147322575
292,12262,2024-01-21 05:30:00,12094.569,12552.61916827184
293,12096,2024-01-21 06:00:00,11734.591,12249.617582959121
294,12152,2024-01-21 06:30:00,11476.712,12036.70369987505
295,12376,2024-01-21 07:00:00,11387.972,11999.827524864217
296,12631,2024-01-21 07:30:00,11483.963,12201.341429146454
297,12929,2024-01-21 08:00:00,11547.077,12392.176996219494
298,13119,2024-01-21 08:30:00,11593.095,12600.780899017132
299,13264,2024-01-21 09:00:00,11602.826,12772.022615431013
300,13361,2024-01-21 09:30:00,11564.866,12883.55374235901
301,13485,2024-01-21 10:00:00,11595.846,13132.585640858048
302,13624,2024-01-21 10:30:00,11690.331,13262.796982325739
303,13668,2024-01-21 11:00:00,11795.816,13350.58484761263
304,13637,2024-01-21 11:30:00,11920.605,13417.607397641073
305,13522,2024-01-21 12:00:00,11965.185,13418.731319861909
306,13453,2024-01-21 12:30:00,11935.19,13267.80227257473
307,13418,2024-01-21 13:00:00,11934.342,13165.156295910545
308,13381,2024-01-21 13:30:00,11952.416,13198.86939460802
309,13367,2024-01-21 14:00:00,11977.609,13230.319766584049
310,13340,2024-01-21 14:30:00,12010.663,13271.624647155568
311,13274,2024-01-21 15:00:00,12052.7705,13292.369866188907
312,13217,2024-01-21 15:30:00,12110.561,13292.899238086165
313,13155,2024-01-21 16:00:00,12119.479,13278.75903122459
314,13087,2024-01-21 16:30:00,12083.868,13237.366629523385
315,13014,2024-01-21 17:00:00,12090.769,13148.082958579183
316,13343,2024-01-21 17:30:00,12082.108,13018.298172614117
317,14041,2024-01-21 18:00:00,12445.428,13297.352647565089
318,14450,2024-01-21 18:30:00,13251.935,14009.593958759733
319,14483,2024-01-21 19:00:00,13700.779,14319.33558354723
320,14426,2024-01-21 19:30:00,13802.842,14311.530337910037
321,14362,2024-01-21 20:00:00,13872.969,14095.974771583476
322,14387,2024-01-21 20:30:00,13870.463,14010.059651286363
323,14485,2024-01-21 21:00:00,13931.456,13950.041237924135
324,14544,2024-01-21 21:30:00,14056.7,14005.568160810883
325,14496,2024-01-21 22:00:00,14164.104,13946.663110944288
326,14427,2024-01-21 22:30:00,14265.68,13945.901702430558
327,14318,2024-01-21 23:00:00,14244.863,14182.432990153009
328,14174,2024-01-21 23:30:00,14110.771,14080.324889823834
329,13860,2024-01-22 00:30:00,13644.406,13887.196173088392
330,13718,2024-01-22 01:00:00,13350.207,13710.605837369138
331,13544,2024-01-22 01:30:00,13027.552,13508.870138984199
332,13388,2024-01-22 02:00:00,12867.26,13367.869996466208
333,13236,2024-01-22 02:30:00,12841.123,13276.616879585414
334,13097,2024-01-22 03:00:00,12782.653,13167.284865220226
335,12988,2024-01-22 03:30:00,12699.962,13033.139954972623
336,12891,2024-01-22 04:00:00,12654.758,12924.898795256056
337,12737,2024-01-22 04:30:00,12671.806,12858.033363663691
338,12243,2024-01-22 05:00:00,12469.158,12594.855715852465
339,11710,2024-01-22 05:30:00,12050.286,12175.883188931746
340,11509,2024-01-22 06:00:00,11815.955,11855.732510960634
341,11470,2024-01-22 06:30:00,11717.433,11617.586607734202
342,11536,2024-01-22 07:00:00,11930.575,11527.665678816267
343,11579,2024-01-22 07:30:00,12474.187,11593.305262704422
344,11643,2024-01-22 08:00:00,13000.453,11813.109914315904
345,11662,2024-01-22 08:30:00,13546.539,11879.849354337417
346,11614,2024-01-22 09:00:00,13938.175,11889.729337463014
347,11600,2024-01-22 09:30:00,14155.771,11853.850486566287
348,11668,2024-01-22 10:00:00,14396.691,11765.541093039526
349,11812,2024-01-22 10:30:00,14649.932,11863.319894953416
350,11907,2024-01-22 11:00:00,14792.246,11958.500430753333
351,11991,2024-01-22 11:30:00,14845.205,12083.846877529524
352,12020,2024-01-22 12:00:00,14780.142,12173.38387154123
353,12001,2024-01-22 12:30:00,14577.412,12163.969976603577
354,11994,2024-01-22 13:00:00,14544.486,12145.843363226006
355,11998,2024-01-22 13:30:00,14662.398,12145.365966707881
356,12009,2024-01-22 14:00:00,14841.839,12171.606141383401
357,12044,2024-01-22 14:30:00,15110.014,12195.673253004757
358,12073,2024-01-22 15:00:00,15232.692,12236.696697246478
359,12167,2024-01-22 15:30:00,15209.513,12306.9658320931
360,12219,2024-01-22 16:00:00,15124.285,12314.8471471926
361,12251,2024-01-22 16:30:00,15005.718,12283.228276831562
362,12227,2024-01-22 17:00:00,14580.368,12263.140946412475
363,12501,2024-01-22 17:30:00,13805.29,12185.218657691235
364,13180,2024-01-22 18:00:00,13581.471,12733.10200340074
365,13611,2024-01-22 18:30:00,13884.235,13473.400930724569
366,13706,2024-01-22 19:00:00,14056.176,13877.73445851837
367,13746,2024-01-22 19:30:00,14158.702,13936.143422922922
368,13750,2024-01-22 20:00:00,14190.793,13961.959619428919
369,13826,2024-01-22 20:30:00,14096.899,13965.95905687301
